realization;time;v_x_sq;v_y_sq;v_z_sq;<E>;cell_vol;rho_norm
0;2.18e-05;3132.523689;3763.937229;2441.236085;8567092.055;1.273734233e-08;3.494203219e+14
0;2.19e-05;3141.508356;3769.950119;2447.743976;8514302.616;1.280304974e-08;3.478173772e+14
0;2.2e-05;3149.243505;3775.82499;2454.351118;8496097.117;1.283398836e-08;3.50909991e+14
0;2.21e-05;3157.436905;3781.698109;2460.604415;8352082.462;1.294029329e-08;3.468606455e+14
0;2.22e-05;3167.250716;3787.247942;2466.087656;8271594.996;1.307743372e-08;3.447014285e+14
0;2.23e-05;3177.733992;3792.354834;2470.584426;8301710.115;1.325603419e-08;3.426251835e+14
0;2.24e-05;3187.982784;3795.434864;2474.244449;8199055.573;1.330263739e-08;3.413131344e+14
0;2.25e-05;3198.186588;3796.802936;2477.176477;8160674.514;1.347823952e-08;3.388010816e+14
0;2.26e-05;3208.491274;3797.354966;2480.147903;8191915.665;1.36420333e-08;3.348505826e+14
0;2.27e-05;3218.915373;3797.142314;2483.250268;8188571.353;1.38042539e-08;3.281364964e+14
0;2.28e-05;3229.517214;3797.264772;2485.963273;8243284.428;1.402760599e-08;3.23816348e+14
0;2.29e-05;3240.140731;3798.439358;2488.356756;8218428.263;1.418241575e-08;3.2052144e+14
0;2.3e-05;3250.971701;3800.168445;2490.882949;8210194.943;1.430488956e-08;3.194380473e+14
0;2.31e-05;3262.294209;3802.066228;2493.785941;8140992.083;1.452750853e-08;3.147836813e+14
0;2.32e-05;3274.091486;3804.363177;2496.57085;8065681.492;1.470374136e-08;3.084635792e+14
0;2.33e-05;3286.211012;3807.366931;2498.744446;8098109.089;1.484446606e-08;3.093971024e+14
0;2.34e-05;3298.533595;3810.761527;2500.260181;8113297.487;1.492419028e-08;3.071868844e+14
0;2.35e-05;3310.367759;3814.184592;2502.070552;7993826.026;1.505813356e-08;3.007937907e+14
0;2.36e-05;3322.007459;3818.202031;2504.269426;7842704.625;1.517010174e-08;2.991476767e+14
0;2.37e-05;3334.42697;3822.3497;2507.070993;7866951.28;1.538687223e-08;2.968937392e+14
0;2.38e-05;3347.58453;3825.627959;2510.93249;7927707.217;1.556343224e-08;2.913144485e+14
0;2.39e-05;3360.623057;3827.996136;2515.136877;7851638.919;1.569645933e-08;2.871496873e+14
0;2.4e-05;3373.547508;3830.062196;2519.274588;7742691.902;1.577641038e-08;2.842638713e+14
0;2.41e-05;3386.424528;3832.293083;2523.070935;7686560.882;1.598396876e-08;2.795451659e+14
0;2.42e-05;3398.388388;3834.5366;2526.309747;7501195.172;1.596772236e-08;2.811845453e+14
0;2.43e-05;3409.394453;3836.64398;2529.855317;7372344.98;1.611487466e-08;2.808361425e+14
0;2.44e-05;3419.44582;3838.813928;2534.036006;7328407.344;1.632145533e-08;2.770128098e+14
0;2.45e-05;3428.077264;3840.90314;2537.835635;7378631.382;1.638100759e-08;2.777811554e+14
0;2.46e-05;3436.05936;3843.096977;2540.929924;7445266.978;1.657716583e-08;2.75494575e+14
0;2.47e-05;3443.473521;3845.958811;2543.433379;7349515.978;1.667788286e-08;2.712766138e+14
0;2.48e-05;3450.102232;3849.700523;2545.736544;7319354.235;1.683317369e-08;2.691556778e+14
0;2.49e-05;3457.334943;3853.730946;2548.036601;7409370.177;1.706189817e-08;2.652925514e+14
0;2.5e-05;3465.414008;3857.51331;2549.969699;7442211.566;1.716633328e-08;2.64104905e+14
0;2.51e-05;3474.136116;3861.631941;2551.383535;7438387.572;1.738954458e-08;2.611236589e+14
0;2.52e-05;3483.76457;3866.158309;2552.5569;7433146.886;1.749531251e-08;2.588394356e+14
0;2.53e-05;3493.555908;3870.538695;2554.291301;7367345.673;1.759901931e-08;2.581922537e+14
0;2.54e-05;3502.796486;3874.423288;2556.986731;7279798.799;1.779197835e-08;2.556093321e+14
0;2.55e-05;3511.432475;3877.355629;2560.212109;7230044.696;1.787827533e-08;2.528080921e+14
0;2.56e-05;3519.756859;3879.891773;2563.922373;7244792.521;1.809021563e-08;2.508082176e+14
0;2.57e-05;3527.958379;3883.077226;2568.069782;7283510.671;1.835597549e-08;2.476315527e+14
0;2.58e-05;3535.254113;3887.382307;2572.239578;7240893.913;1.847255403e-08;2.455038756e+14
0;2.59e-05;3541.56466;3893.388943;2576.331543;7212616.448;1.875754557e-08;2.425116926e+14
0;2.6e-05;3546.791639;3900.848966;2580.605119;7094799.082;1.878161528e-08;2.407926939e+14
0;2.61e-05;3551.340176;3908.872947;2584.857558;7006004.448;1.902467564e-08;2.40111312e+14
0;2.62e-05;3556.032833;3916.879569;2588.993545;6968573.318;1.921115878e-08;2.3894994e+14
0;2.63e-05;3560.58771;3924.18972;2593.314119;6843232.15;1.936020429e-08;2.344291085e+14
0;2.64e-05;3565.314389;3930.090888;2597.67671;6843449.722;1.948627108e-08;2.331911485e+14
0;2.65e-05;3570.830014;3934.344287;2602.123415;6883403.394;1.956050394e-08;2.325482098e+14
0;2.66e-05;3577.253909;3937.617611;2607.185341;6780352.5;1.970623228e-08;2.323434014e+14
0;2.67e-05;3584.456907;3940.554149;2612.623523;6666540.061;1.984280202e-08;2.298581135e+14
0;2.68e-05;3592.12083;3943.516308;2617.601244;6638340.185;1.989465293e-08;2.278026342e+14
0;2.69e-05;3599.660758;3946.877646;2621.637042;6598726.497;1.99481236e-08;2.272742047e+14
0;2.7e-05;3607.034366;3951.06276;2624.991025;6594076.145;2.017930235e-08;2.257544713e+14
